PARTIDO,DEPTO,CIRCUITO,SERIES,ESCRUTINIO,PRECANDIDATO,HOJA,CNT_VOTOS,ZONA
Frente Amplio,Treinta y Tres,18,FAA,Departamental,"ORSI MARTINEZ, Yamandu Ramon",1828,8,Treinta y Tres Centro
Frente Amplio,Treinta y Tres,19,FAA,Departamental,"ORSI MARTINEZ, Yamandu Ramon",46,2,Treinta y Tres Centro
Frente Amplio,Treinta y Tres,19,FAA,Departamental,"ORSI MARTINEZ, Yamandu Ramon",77,1,Treinta y Tres Centro
Frente Amplio,Treinta y Tres,19,FAA,Departamental,"ORSI MARTINEZ, Yamandu Ramon",95,4,Treinta y Tres Centro
Frente Amplio,Treinta y Tres,19,FAA,Departamental,"ORSI MARTINEZ, Yamandu Ramon",609,7,Treinta y Tres Centro
Frente Amplio,Treinta y Tres,19,FAA,Departamental,"ORSI MARTINEZ, Yamandu Ramon",1828,7,Treinta y Tres Centro
Frente Amplio,Treinta y Tres,20,FAA,Departamental,"ORSI MARTINEZ, Yamandu Ramon",46,1,Treinta y Tres Centro
Frente Amplio,Treinta y Tres,20,FAA,Departamental,"ORSI MARTINEZ, Yamandu Ramon",76,1,Treinta y Tres Centro
Frente Amplio,Treinta y Tres,20,FAA,Departamental,"ORSI MARTINEZ, Yamandu Ramon",77,2,Treinta y Tres Centro
Frente Amplio,Treinta y Tres,20,FAA,Departamental,"ORSI MARTINEZ, Yamandu Ramon",95,9,Treinta y Tres Centro
Frente Amplio,Treinta y Tres,20,FAA,Departamental,"ORSI MARTINEZ, Yamandu Ramon",609,6,Treinta y Tres Centro
Frente Amplio,Treinta y Tres,20,FAA,Departamental,"ORSI MARTINEZ, Yamandu Ramon",1828,8,Treinta y Tres Centro
Frente Amplio,Treinta y Tres,21,FAA,Departamental,"ORSI MARTINEZ, Yamandu Ramon",46,1,Treinta y Tres Centro
Frente Amplio,Treinta y Tres,21,FAA,Departamental,"ORSI MARTINEZ, Yamandu Ramon",76,1,Treinta y Tres Centro
Frente Amplio,Treinta y Tres,21,FAA,Departamental,"ORSI MARTINEZ, Yamandu Ramon",77,1,Treinta y Tres Centro
Frente Amplio,Treinta y Tres,21,FAA,Departamental,"ORSI MARTINEZ, Yamandu Ramon",95,10,Treinta y Tres Centro
Frente Amplio,Treinta y Tres,21,FAA,Departamental,"ORSI MARTINEZ, Yamandu Ramon",609,6,Treinta y Tres Centro
Frente Amplio,Treinta y Tres,21,FAA,Departamental,"ORSI MARTINEZ, Yamandu Ramon",624,1,Treinta y Tres Centro
Frente Amplio,Treinta y Tres,21,FAA,Departamental,"ORSI MARTINEZ, Yamandu Ramon",711,1,Treinta y Tres Centro
Frente Amplio,Treinta y Tres,21,FAA,Departamental,"ORSI MARTINEZ, Yamandu Ramon",1828,8,Treinta y Tres Centro
Frente Amplio,Treinta y Tres,22,FAA,Departamental,"ORSI MARTINEZ, Yamandu Ramon",52,1,Treinta y Tres Centro
Frente Amplio,Treinta y Tres,22,FAA,Departamental,"ORSI MARTINEZ, Yamandu Ramon",76,2,Treinta y Tres Centro
Frente Amplio,Treinta y Tres,22,FAA,Departamental,"ORSI MARTINEZ, Yamandu Ramon",95,5,Treinta y Tres Centro
Frente Amplio,Treinta y Tres,22,FAA,Departamental,"ORSI MARTINEZ, Yamandu Ramon",609,3,Treinta y Tres Centro
Frente Amplio,Treinta y Tres,22,FAA,Departamental,"ORSI MARTINEZ, Yamandu Ramon",624,1,Treinta y Tres Centro
Frente Amplio,Treinta y Tres,22,FAA,Departamental,"ORSI MARTINEZ, Yamandu Ramon",1828,12,Treinta y Tres Centro
Frente Amplio,Treinta y Tres,23,FAA,Departamental,"ORSI MARTINEZ, Yamandu Ramon",46,2,Treinta y Tres Centro
Frente Amplio,Treinta y Tres,23,FAA,Departamental,"ORSI MARTINEZ, Yamandu Ramon",77,1,Treinta y Tres Centro
Frente Amplio,Treinta y Tres,23,FAA,Departamental,"ORSI MARTINEZ, Yamandu Ramon",95,3,Treinta y Tres Centro
Frente Amplio,Treinta y Tres,23,FAA,Departamental,"ORSI MARTINEZ, Yamandu Ramon",360,1,Treinta y Tres Centro
Frente Amplio,Treinta y Tres,23,FAA,Departamental,"ORSI MARTINEZ, Yamandu Ramon",609,9,Treinta y Tres Centro
Frente Amplio,Treinta y Tres,23,FAA,Departamental,"ORSI MARTINEZ, Yamandu Ramon",624,2,Treinta y Tres Centro
Frente Amplio,Treinta y Tres,23,FAA,Departamental,"ORSI MARTINEZ, Yamandu Ramon",1828,8,Treinta y Tres Centro
Frente Amplio,Treinta y Tres,24,FAA,Departamental,"ORSI MARTINEZ, Yamandu Ramon",46,1,Treinta y Tres Centro
