,PARTIDO,DEPTO,CIRCUITO,SERIES,ESCRUTINIO,HOJA,CNT_VOTOS,ZONA
182831,Nacional,Maldonado,197,DAH,Departamental,910,2,Maldonado Nuevo
182832,Nacional,Maldonado,197,DAH,Departamental,922,5,Maldonado Nuevo
182833,Nacional,Maldonado,197,DAH,Departamental,1032,1,Maldonado Nuevo
182834,Nacional,Maldonado,197,DAH,Departamental,1717,1,Maldonado Nuevo
182835,Nacional,Maldonado,197,DAH,Departamental,1723,1,Maldonado Nuevo
182836,Nacional,Maldonado,197,DAH,Departamental,2021,1,Maldonado Nuevo
182837,Nacional,Maldonado,197,DAH,Departamental,2223,2,Maldonado Nuevo
182838,Nacional,Maldonado,197,DAH,Departamental,2307,5,Maldonado Nuevo
182839,Nacional,Maldonado,197,DAH,Departamental,2320,1,Maldonado Nuevo
182840,Nacional,Maldonado,197,DAH,Departamental,2323,2,Maldonado Nuevo
182841,Nacional,Maldonado,197,DAH,Departamental,3232,4,Maldonado Nuevo
182842,Nacional,Maldonado,197,DAH,Departamental,3323,5,Maldonado Nuevo
182843,Nacional,Maldonado,197,DAH,Departamental,5020,1,Maldonado Nuevo
182844,Nacional,Maldonado,197,DAH,Departamental,40000,2,Maldonado Nuevo
182845,Nacional,Maldonado,198,DAH,Departamental,1,4,Maldonado Nuevo
182846,Nacional,Maldonado,198,DAH,Departamental,2,2,Maldonado Nuevo
182847,Nacional,Maldonado,198,DAH,Departamental,20,2,Maldonado Nuevo
182848,Nacional,Maldonado,198,DAH,Departamental,35,10,Maldonado Nuevo
182849,Nacional,Maldonado,198,DAH,Departamental,43,5,Maldonado Nuevo
182850,Nacional,Maldonado,198,DAH,Departamental,45,1,Maldonado Nuevo
182851,Nacional,Maldonado,198,DAH,Departamental,72,1,Maldonado Nuevo
182852,Nacional,Maldonado,198,DAH,Departamental,88,11,Maldonado Nuevo
182853,Nacional,Maldonado,198,DAH,Departamental,94,2,Maldonado Nuevo
182854,Nacional,Maldonado,198,DAH,Departamental,120,1,Maldonado Nuevo
182855,Nacional,Maldonado,198,DAH,Departamental,131,1,Maldonado Nuevo
182856,Nacional,Maldonado,198,DAH,Departamental,333,2,Maldonado Nuevo
182857,Nacional,Maldonado,198,DAH,Departamental,365,2,Maldonado Nuevo
182858,Nacional,Maldonado,198,DAH,Departamental,371,2,Maldonado Nuevo
182859,Nacional,Maldonado,198,DAH,Departamental,391,1,Maldonado Nuevo
182860,Nacional,Maldonado,198,DAH,Departamental,423,4,Maldonado Nuevo
182861,Nacional,Maldonado,198,DAH,Departamental,893,2,Maldonado Nuevo
182862,Nacional,Maldonado,198,DAH,Departamental,922,3,Maldonado Nuevo
182863,Nacional,Maldonado,198,DAH,Departamental,1234,1,Maldonado Nuevo
182864,Nacional,Maldonado,198,DAH,Departamental,1323,1,Maldonado Nuevo
182865,Nacional,Maldonado,198,DAH,Departamental,1511,1,Maldonado Nuevo
182866,Nacional,Maldonado,198,DAH,Departamental,1723,2,Maldonado Nuevo
182867,Nacional,Maldonado,198,DAH,Departamental,2021,1,Maldonado Nuevo
182868,Nacional,Maldonado,198,DAH,Departamental,2223,2,Maldonado Nuevo
182869,Nacional,Maldonado,198,DAH,Departamental,2307,2,Maldonado Nuevo
182870,Nacional,Maldonado,198,DAH,Departamental,2308,1,Maldonado Nuevo
182871,Nacional,Maldonado,198,DAH,Departamental,2320,1,Maldonado Nuevo
182872,Nacional,Maldonado,198,DAH,Departamental,2323,4,Maldonado Nuevo
182873,Nacional,Maldonado,198,DAH,Departamental,3032,1,Maldonado Nuevo
182874,Nacional,Maldonado,198,DAH,Departamental,3232,6,Maldonado Nuevo
182875,Nacional,Maldonado,198,DAH,Departamental,4044,1,Maldonado Nuevo
182876,Nacional,Maldonado,198,DAH,Departamental,4423,1,Maldonado Nuevo
182877,Nacional,Maldonado,198,DAH,Departamental,5020,1,Maldonado Nuevo
182878,Nacional,Maldonado,198,DAH,Departamental,23123,1,Maldonado Nuevo
182879,Nacional,Maldonado,198,DAH,Departamental,40000,1,Maldonado Nuevo
182880,Nacional,Maldonado,198,DAH,Departamental,44000,1,Maldonado Nuevo
182881,Nacional,Maldonado,199,DAH,Departamental,1,4,Maldonado Nuevo
182882,Nacional,Maldonado,199,DAH,Departamental,2,3,Maldonado Nuevo
182883,Nacional,Maldonado,199,DAH,Departamental,20,2,Maldonado Nuevo
182884,Nacional,Maldonado,199,DAH,Departamental,35,2,Maldonado Nuevo
182885,Nacional,Maldonado,199,DAH,Departamental,43,6,Maldonado Nuevo
182886,Nacional,Maldonado,199,DAH,Departamental,75,3,Maldonado Nuevo
182887,Nacional,Maldonado,199,DAH,Departamental,80,2,Maldonado Nuevo
182888,Nacional,Maldonado,199,DAH,Departamental,88,14,Maldonado Nuevo
182889,Nacional,Maldonado,199,DAH,Departamental,94,1,Maldonado Nuevo
182890,Nacional,Maldonado,199,DAH,Departamental,140,2,Maldonado Nuevo
182891,Nacional,Maldonado,199,DAH,Departamental,147,1,Maldonado Nuevo
182892,Nacional,Maldonado,199,DAH,Departamental,313,2,Maldonado Nuevo
182893,Nacional,Maldonado,199,DAH,Departamental,333,1,Maldonado Nuevo
182894,Nacional,Maldonado,199,DAH,Departamental,340,1,Maldonado Nuevo
182895,Nacional,Maldonado,199,DAH,Departamental,365,4,Maldonado Nuevo
182896,Nacional,Maldonado,199,DAH,Departamental,371,3,Maldonado Nuevo
182897,Nacional,Maldonado,199,DAH,Departamental,423,2,Maldonado Nuevo
182898,Nacional,Maldonado,199,DAH,Departamental,922,2,Maldonado Nuevo
182899,Nacional,Maldonado,199,DAH,Departamental,1323,1,Maldonado Nuevo
182900,Nacional,Maldonado,199,DAH,Departamental,1523,3,Maldonado Nuevo
182901,Nacional,Maldonado,199,DAH,Departamental,1717,1,Maldonado Nuevo
182902,Nacional,Maldonado,199,DAH,Departamental,1723,1,Maldonado Nuevo
182903,Nacional,Maldonado,199,DAH,Departamental,2021,1,Maldonado Nuevo
182904,Nacional,Maldonado,199,DAH,Departamental,2223,4,Maldonado Nuevo
182905,Nacional,Maldonado,199,DAH,Departamental,2307,1,Maldonado Nuevo
182906,Nacional,Maldonado,199,DAH,Departamental,2308,3,Maldonado Nuevo
182907,Nacional,Maldonado,199,DAH,Departamental,2323,2,Maldonado Nuevo
182908,Nacional,Maldonado,199,DAH,Departamental,2371,1,Maldonado Nuevo
182909,Nacional,Maldonado,199,DAH,Departamental,3232,7,Maldonado Nuevo
182910,Nacional,Maldonado,199,DAH,Departamental,3323,1,Maldonado Nuevo
182911,Nacional,Maldonado,199,DAH,Departamental,4423,2,Maldonado Nuevo
182912,Nacional,Maldonado,199,DAH,Departamental,5020,3,Maldonado Nuevo
182913,Nacional,Maldonado,199,DAH,Departamental,7123,1,Maldonado Nuevo
182914,Nacional,Maldonado,199,DAH,Departamental,23123,2,Maldonado Nuevo
182915,Nacional,Maldonado,199,DAH,Departamental,44000,1,Maldonado Nuevo
182916,Nacional,Maldonado,200,DAH,Departamental,1,5,Maldonado Nuevo
182917,Nacional,Maldonado,200,DAH,Departamental,20,1,Maldonado Nuevo
182918,Nacional,Maldonado,200,DAH,Departamental,35,4,Maldonado Nuevo
182919,Nacional,Maldonado,200,DAH,Departamental,43,6,Maldonado Nuevo
182920,Nacional,Maldonado,200,DAH,Departamental,72,1,Maldonado Nuevo
182921,Nacional,Maldonado,200,DAH,Departamental,80,1,Maldonado Nuevo
182922,Nacional,Maldonado,200,DAH,Departamental,88,12,Maldonado Nuevo
182923,Nacional,Maldonado,200,DAH,Departamental,94,1,Maldonado Nuevo
182924,Nacional,Maldonado,200,DAH,Departamental,120,1,Maldonado Nuevo
182925,Nacional,Maldonado,200,DAH,Departamental,317,1,Maldonado Nuevo
182926,Nacional,Maldonado,200,DAH,Departamental,333,1,Maldonado Nuevo
182927,Nacional,Maldonado,200,DAH,Departamental,340,1,Maldonado Nuevo
182928,Nacional,Maldonado,200,DAH,Departamental,365,9,Maldonado Nuevo
182929,Nacional,Maldonado,200,DAH,Departamental,371,2,Maldonado Nuevo
182930,Nacional,Maldonado,200,DAH,Departamental,423,4,Maldonado Nuevo
